account_id,customer_id,account_type,balance,status
ACC0200613,CUST000613,Current,80843,Dormant
ACC0200614,CUST000614,Current,105289,Active
ACC0200615,CUST000615,Salary,35397,Active
ACC0200616,CUST000616,Savings,26387,Active
ACC0200617,CUST000617,Salary,161221,Active
ACC0200618,CUST000618,Salary,65561,Active
ACC0200619,CUST000619,Current,22334,Active
ACC0200620,CUST000620,Current,115975,Active
ACC0200621,CUST000621,Savings,179051,Active
ACC0200622,CUST000622,Savings,152945,Active
ACC0200623,CUST000623,Salary,64895,Active
ACC0200624,CUST000624,Savings,53240,Dormant
ACC0200625,CUST000625,Savings,185814,Active
ACC0200626,CUST000626,Salary,70965,Active
ACC0200627,CUST000627,Savings,37160,Active
ACC0200628,CUST000628,Current,42220,Active
ACC0200629,CUST000629,Current,8736,Active
ACC0200630,CUST000630,Current,29567,Active
ACC0200631,CUST000631,Salary,16399,Active
ACC0200632,CUST000632,Savings,40212,Active
ACC0200633,CUST000633,Current,32741,Active
ACC0200634,CUST000634,Salary,137983,Active
ACC0200635,CUST000635,Savings,117955,Active
ACC0200636,CUST000636,Current,51316,Dormant
ACC0200637,CUST000637,Salary,128622,Active
ACC0200638,CUST000638,Savings,186896,Active
ACC0200639,CUST000639,Salary,19221,Active
ACC0200640,CUST000640,Current,56090,Active
ACC0200641,CUST000641,Savings,93192,Active
ACC0200642,CUST000642,Salary,143204,Active
ACC0200643,CUST000643,Salary,33431,Active
ACC0200644,CUST000644,Savings,62952,Active
ACC0200645,CUST000645,Savings,81684,Active
ACC0200646,CUST000646,Savings,93473,Active
ACC0200647,CUST000647,Current,102142,Active
ACC0200648,CUST000648,Current,60305,Active
ACC0200649,CUST000649,Salary,93317,Active
ACC0200650,CUST000650,Savings,154752,Active
ACC0200651,CUST000651,Current,167086,Active
ACC0200652,CUST000652,Savings,69000,Active
ACC0200653,CUST000653,Current,107632,Active
ACC0200654,CUST000654,Savings,173915,Active
ACC0200655,CUST000655,Salary,97487,Active
ACC0200656,CUST000656,Salary,92767,Active
ACC0200657,CUST000657,Salary,137025,Active
ACC0200658,CUST000658,Savings,148960,Active
ACC0200659,CUST000659,Salary,162866,Dormant
ACC0200660,CUST000660,Salary,99594,Active
ACC0200661,CUST000661,Salary,59807,Active
ACC0200662,CUST000662,Current,157851,Active
ACC0200663,CUST000663,Salary,108973,Active
ACC0200664,CUST000664,Savings,69704,Active
ACC0200665,CUST000665,Current,93099,Active
ACC0200666,CUST000666,Salary,192492,Active
ACC0200667,CUST000667,Current,60628,Active
ACC0200668,CUST000668,Salary,5841,Active
ACC0200669,CUST000669,Savings,60989,Active
ACC0200670,CUST000670,Current,12230,Active
ACC0200671,CUST000671,Current,45034,Active
ACC0200672,CUST000672,Current,8937,Active
ACC0200673,CUST000673,Salary,130521,Active
ACC0200674,CUST000674,Current,72969,Dormant
ACC0200675,CUST000675,Salary,107449,Active
ACC0200676,CUST000676,Salary,101950,Active
ACC0200677,CUST000677,Current,71399,Active
ACC0200678,CUST000678,Savings,124498,Active
ACC0200679,CUST000679,Salary,83085,Active
ACC0200680,CUST000680,Current,191754,Active
ACC0200681,CUST000681,Salary,184642,Active
ACC0200682,CUST000682,Savings,139994,Active
ACC0200683,CUST000683,Salary,159626,Active
ACC0200684,CUST000684,Current,53329,Active
ACC0200685,CUST000685,Current,75883,Active
ACC0200686,CUST000686,Savings,182865,Active
ACC0200687,CUST000687,Current,78895,Active
ACC0200688,CUST000688,Savings,37300,Active
ACC0200689,CUST000689,Savings,85582,Active
ACC0200690,CUST000690,Current,97158,Active
ACC0200691,CUST000691,Salary,28930,Active
ACC0200692,CUST000692,Current,75933,Active
ACC0200693,CUST000693,Current,111059,Active
ACC0200694,CUST000694,Salary,148640,Active
ACC0200695,CUST000695,Savings,79053,Active
ACC0200696,CUST000696,Current,169150,Active
ACC0200697,CUST000697,Savings,178998,Active
ACC0200698,CUST000698,Salary,139394,Active
ACC0200699,CUST000699,Current,30442,Dormant
ACC0200700,CUST000700,Salary,175920,Active
ACC0200701,CUST000701,Current,181931,Active
ACC0200702,CUST000702,Salary,134377,Active
ACC0200703,CUST000703,Salary,48198,Active
ACC0200704,CUST000704,Savings,112487,Active
ACC0200705,CUST000705,Salary,173108,Active
ACC0200706,CUST000706,Savings,103776,Active
ACC0200707,CUST000707,Savings,63048,Active
ACC0200708,CUST000708,Salary,32392,Active
ACC0200709,CUST000709,Current,166231,Active
ACC0200710,CUST000710,Savings,145297,Dormant
ACC0200711,CUST000711,Salary,91476,Active
ACC0200712,CUST000712,Salary,99047,Active
ACC0200713,CUST000713,Savings,39603,Active
ACC0200714,CUST000714,Salary,150624,Active
ACC0200715,CUST000715,Salary,87408,Active
ACC0200716,CUST000716,Savings,29777,Active
ACC0200717,CUST000717,Salary,48500,Active
ACC0200718,CUST000718,Current,105228,Active
ACC0200719,CUST000719,Salary,161424,Active
ACC0200720,CUST000720,Salary,100761,Active
ACC0200721,CUST000721,Current,19842,Active
ACC0200722,CUST000722,Savings,105527,Active
ACC0200723,CUST000723,Salary,39987,Active
ACC0200724,CUST000724,Savings,95138,Active
ACC0200725,CUST000725,Current,94675,Active
ACC0200726,CUST000726,Savings,52036,Active
ACC0200727,CUST000727,Salary,42222,Active
ACC0200728,CUST000728,Savings,181743,Active
ACC0200729,CUST000729,Savings,151454,Active
ACC0200730,CUST000730,Salary,101617,Active
ACC0200731,CUST000731,Salary,195459,Active
ACC0200732,CUST000732,Current,64457,Dormant
ACC0200733,CUST000733,Savings,41689,Active
ACC0200734,CUST000734,Savings,46288,Active
ACC0200735,CUST000735,Current,63019,Active
ACC0200736,CUST000736,Current,67061,Active
ACC0200737,CUST000737,Savings,169252,Active
ACC0200738,CUST000738,Savings,140228,Active
ACC0200739,CUST000739,Current,113563,Active
ACC0200740,CUST000740,Savings,85675,Active
ACC0200741,CUST000741,Current,130347,Active
ACC0200742,CUST000742,Current,165608,Active
ACC0200743,CUST000743,Salary,115782,Active
ACC0200744,CUST000744,Savings,165445,Active
ACC0200745,CUST000745,Current,98078,Active
ACC0200746,CUST000746,Salary,136774,Active
ACC0200747,CUST000747,Current,10245,Active
ACC0200748,CUST000748,Savings,5053,Active
ACC0200749,CUST000749,Current,33486,Active
ACC0200750,CUST000750,Savings,30983,Active
ACC0200751,CUST000751,Salary,61861,Active
ACC0200752,CUST000752,Salary,91860,Dormant
ACC0200753,CUST000753,Current,148971,Active
ACC0200754,CUST000754,Savings,117465,Active
ACC0200755,CUST000755,Savings,56637,Active
ACC0200756,CUST000756,Salary,47120,Active
ACC0200757,CUST000757,Savings,165196,Active
ACC0200758,CUST000758,Salary,89972,Active
ACC0200759,CUST000759,Salary,175229,Active
ACC0200760,CUST000760,Salary,144602,Active
ACC0200761,CUST000761,Current,138802,Active
ACC0200762,CUST000762,Salary,86201,Active
ACC0200763,CUST000763,Savings,178227,Active
ACC0200764,CUST000764,Salary,77278,Active
ACC0200765,CUST000765,Salary,155587,Active
ACC0200766,CUST000766,Salary,105573,Active
ACC0200767,CUST000767,Current,124086,Active
ACC0200768,CUST000768,Current,125347,Active
ACC0200769,CUST000769,Salary,67259,Active
ACC0200770,CUST000770,Current,104771,Active
ACC0200771,CUST000771,Salary,50263,Dormant
ACC0200772,CUST000772,Salary,49832,Active
ACC0200773,CUST000773,Current,49390,Active
ACC0200774,CUST000774,Current,98207,Active
ACC0200775,CUST000775,Current,111281,Active
ACC0200776,CUST000776,Salary,79311,Active
ACC0200777,CUST000777,Current,23806,Active
ACC0200778,CUST000778,Salary,8193,Dormant
ACC0200779,CUST000779,Current,9248,Active
ACC0200780,CUST000780,Savings,198006,Active
ACC0200781,CUST000781,Savings,85387,Active
ACC0200782,CUST000782,Salary,67069,Active
ACC0200783,CUST000783,Current,42761,Active
ACC0200784,CUST000784,Current,171439,Active
ACC0200785,CUST000785,Salary,181028,Active
ACC0200786,CUST000786,Savings,175811,Active
ACC0200787,CUST000787,Current,139067,Active
ACC0200788,CUST000788,Salary,156233,Active
ACC0200789,CUST000789,Savings,32443,Active
ACC0200790,CUST000790,Current,130811,Active
ACC0200791,CUST000791,Current,51969,Active
ACC0200792,CUST000792,Salary,83304,Active
ACC0200793,CUST000793,Current,119473,Active
ACC0200794,CUST000794,Savings,147497,Active
ACC0200795,CUST000795,Current,104094,Active
ACC0200796,CUST000796,Current,153754,Active
ACC0200797,CUST000797,Current,81639,Active
ACC0200798,CUST000798,Current,46292,Active
ACC0200799,CUST000799,Salary,101925,Active
ACC0200800,CUST000800,Current,119112,Active
ACC0200801,CUST000801,Current,92896,Active
ACC0200802,CUST000802,Savings,113078,Active
ACC0200803,CUST000803,Savings,10349,Dormant
ACC0200804,CUST000804,Current,57333,Active
ACC0200805,CUST000805,Current,77779,Active
ACC0200806,CUST000806,Current,37884,Active
ACC0200807,CUST000807,Salary,140411,Active
ACC0200808,CUST000808,Salary,18004,Active
ACC0200809,CUST000809,Current,66533,Active
ACC0200810,CUST000810,Salary,16821,Active
ACC0200811,CUST000811,Savings,89520,Dormant
ACC0200812,CUST000812,Savings,84620,Active
ACC0200813,CUST000813,Salary,162278,Active
ACC0200814,CUST000814,Savings,43554,Active
ACC0200815,CUST000815,Salary,187476,Active
ACC0200816,CUST000816,Salary,98557,Active
ACC0200817,CUST000817,Current,14793,Active
ACC0200818,CUST000818,Savings,37605,Active
ACC0200819,CUST000819,Savings,169429,Active
ACC0200820,CUST000820,Current,38455,Active
ACC0200821,CUST000821,Salary,98195,Active
ACC0200822,CUST000822,Salary,187703,Active
ACC0200823,CUST000823,Savings,173197,Active
ACC0200824,CUST000824,Savings,50158,Active
ACC0200825,CUST000825,Savings,138502,Active
ACC0200826,CUST000826,Current,14116,Active
ACC0200827,CUST000827,Savings,138275,Active
ACC0200828,CUST000828,Salary,6167,Active
ACC0200829,CUST000829,Current,56916,Active
ACC0200830,CUST000830,Savings,74498,Active
ACC0200831,CUST000831,Salary,172414,Active
ACC0200832,CUST000832,Savings,94666,Dormant
ACC0200833,CUST000833,Salary,100601,Active
ACC0200834,CUST000834,Savings,113185,Active
ACC0200835,CUST000835,Salary,123709,Active
ACC0200836,CUST000836,Salary,56650,Active
ACC0200837,CUST000837,Savings,39758,Active
ACC0200838,CUST000838,Current,199176,Active
ACC0200839,CUST000839,Current,171866,Active
ACC0200840,CUST000840,Savings,125539,Dormant
ACC0200841,CUST000841,Current,132906,Active
ACC0200842,CUST000842,Salary,18113,Dormant
ACC0200843,CUST000843,Savings,131591,Active
ACC0200844,CUST000844,Current,26758,Active
ACC0200845,CUST000845,Savings,31503,Active
ACC0200846,CUST000846,Current,48550,Active
ACC0200847,CUST000847,Savings,113945,Active
ACC0200848,CUST000848,Savings,85330,Active
ACC0200849,CUST000849,Salary,90348,Active
ACC0200850,CUST000850,Savings,7601,Active
ACC0200851,CUST000851,Savings,107974,Active
ACC0200852,CUST000852,Current,147325,Active
ACC0200853,CUST000853,Salary,106612,Active
ACC0200854,CUST000854,Current,185690,Active
ACC0200855,CUST000855,Savings,35006,Active
ACC0200856,CUST000856,Current,16231,Active
ACC0200857,CUST000857,Current,182807,Active
ACC0200858,CUST000858,Savings,129625,Active
ACC0200859,CUST000859,Current,71666,Active
ACC0200860,CUST000860,Current,187836,Active
ACC0200861,CUST000861,Salary,147656,Active
ACC0200862,CUST000862,Salary,62528,Active
ACC0200863,CUST000863,Current,164937,Active
ACC0200864,CUST000864,Savings,22076,Active
ACC0200865,CUST000865,Savings,143436,Dormant
ACC0200866,CUST000866,Current,158375,Active
ACC0200867,CUST000867,Current,13422,Active
ACC0200868,CUST000868,Current,112557,Dormant
ACC0200869,CUST000869,Savings,54198,Active
ACC0200870,CUST000870,Current,122844,Active
ACC0200871,CUST000871,Savings,123442,Active
ACC0200872,CUST000872,Current,38980,Active
ACC0200873,CUST000873,Salary,76115,Active
ACC0200874,CUST000874,Savings,146110,Active
ACC0200875,CUST000875,Current,86614,Active
ACC0200876,CUST000876,Savings,24658,Active
ACC0200877,CUST000877,Savings,199159,Dormant
ACC0200878,CUST000878,Salary,36879,Dormant
ACC0200879,CUST000879,Salary,102227,Active
ACC0200880,CUST000880,Savings,140518,Dormant
ACC0200881,CUST000881,Salary,33412,Active
ACC0200882,CUST000882,Current,65523,Active
ACC0200883,CUST000883,Current,102923,Active
ACC0200884,CUST000884,Current,148620,Active
ACC0200885,CUST000885,Salary,183409,Active
ACC0200886,CUST000886,Savings,167561,Active
ACC0200887,CUST000887,Savings,146044,Active
ACC0200888,CUST000888,Current,7126,Active
ACC0200889,CUST000889,Current,105198,Active
ACC0200890,CUST000890,Salary,11995,Active
ACC0200891,CUST000891,Current,125409,Active
ACC0200892,CUST000892,Salary,89979,Active
ACC0200893,CUST000893,Salary,33126,Active
ACC0200894,CUST000894,Salary,157049,Active
ACC0200895,CUST000895,Savings,129294,Dormant
ACC0200896,CUST000896,Savings,138133,Active
ACC0200897,CUST000897,Current,116793,Active
ACC0200898,CUST000898,Current,143819,Active
ACC0200899,CUST000899,Current,100009,Active
ACC0200900,CUST000900,Savings,170194,Active
ACC0200901,CUST000901,Savings,38143,Active
ACC0200902,CUST000902,Salary,76102,Active
ACC0200903,CUST000903,Current,148633,Active
ACC0200904,CUST000904,Savings,23600,Active
ACC0200905,CUST000905,Savings,34285,Active
ACC0200906,CUST000906,Savings,172264,Active
ACC0200907,CUST000907,Salary,25300,Active
ACC0200908,CUST000908,Savings,78178,Dormant
ACC0200909,CUST000909,Savings,158337,Active
ACC0200910,CUST000910,Salary,72496,Active
ACC0200911,CUST000911,Savings,125780,Active
ACC0200912,CUST000912,Current,46868,Active
ACC0200913,CUST000913,Salary,78417,Active
ACC0200914,CUST000914,Current,17081,Active
ACC0200915,CUST000915,Current,64097,Dormant
ACC0200916,CUST000916,Current,73791,Active
ACC0200917,CUST000917,Salary,168786,Active
ACC0200918,CUST000918,Current,158453,Active
ACC0200919,CUST000919,Savings,193490,Active
ACC0200920,CUST000920,Savings,92507,Active
ACC0200921,CUST000921,Salary,182154,Active
ACC0200922,CUST000922,Current,171804,Active
ACC0200923,CUST000923,Savings,49210,Active
ACC0200924,CUST000924,Salary,82341,Active
ACC0200925,CUST000925,Current,8236,Active
ACC0200926,CUST000926,Salary,70841,Active
ACC0200927,CUST000927,Savings,171365,Active
ACC0200928,CUST000928,Salary,168061,Active
ACC0200929,CUST000929,Savings,35852,Active
ACC0200930,CUST000930,Savings,176956,Active
ACC0200931,CUST000931,Savings,29437,Dormant
ACC0200932,CUST000932,Salary,62869,Active
ACC0200933,CUST000933,Savings,39112,Active
ACC0200934,CUST000934,Current,161601,Active
ACC0200935,CUST000935,Current,191980,Dormant
ACC0200936,CUST000936,Savings,11773,Active
ACC0200937,CUST000937,Salary,37625,Active
ACC0200938,CUST000938,Current,83013,Active
ACC0200939,CUST000939,Savings,40614,Active
ACC0200940,CUST000940,Salary,11790,Active
ACC0200941,CUST000941,Salary,196106,Active
ACC0200942,CUST000942,Salary,34648,Active
ACC0200943,CUST000943,Current,101504,Active
ACC0200944,CUST000944,Salary,167198,Active
ACC0200945,CUST000945,Current,5340,Active
ACC0200946,CUST000946,Current,83728,Active
ACC0200947,CUST000947,Salary,65297,Active
ACC0200948,CUST000948,Salary,157147,Dormant
ACC0200949,CUST000949,Salary,169096,Active
ACC0200950,CUST000950,Salary,79208,Active
ACC0200951,CUST000951,Savings,182772,Active
ACC0200952,CUST000952,Savings,34375,Active
ACC0200953,CUST000953,Savings,160336,Dormant
ACC0200954,CUST000954,Current,179178,Active
ACC0200955,CUST000955,Savings,23401,Active
ACC0200956,CUST000956,Current,192560,Active
ACC0200957,CUST000957,Savings,84901,Active
ACC0200958,CUST000958,Savings,178348,Active
ACC0200959,CUST000959,Current,142512,Active
ACC0200960,CUST000960,Current,155983,Active
ACC0200961,CUST000961,Savings,166786,Active
ACC0200962,CUST000962,Salary,21631,Active
ACC0200963,CUST000963,Salary,74872,Active
ACC0200964,CUST000964,Salary,153622,Active
ACC0200965,CUST000965,Current,31150,Active
ACC0200966,CUST000966,Current,60153,Active
ACC0200967,CUST000967,Current,178168,Active
ACC0200968,CUST000968,Current,55634,Active
ACC0200969,CUST000969,Salary,54317,Active
ACC0200970,CUST000970,Current,121101,Active
ACC0200971,CUST000971,Current,199211,Active
ACC0200972,CUST000972,Savings,128327,Active
ACC0200973,CUST000973,Savings,129254,Active
ACC0200974,CUST000974,Current,152797,Active
ACC0200975,CUST000975,Current,188516,Active
ACC0200976,CUST000976,Savings,154240,Active
ACC0200977,CUST000977,Current,75289,Active
ACC0200978,CUST000978,Savings,176175,Active
ACC0200979,CUST000979,Salary,15430,Active
ACC0200980,CUST000980,Salary,136784,Active
ACC0200981,CUST000981,Salary,182273,Active
ACC0200982,CUST000982,Salary,98479,Active
ACC0200983,CUST000983,Salary,66040,Active
ACC0200984,CUST000984,Savings,154096,Active
ACC0200985,CUST000985,Salary,106857,Active
ACC0200986,CUST000986,Savings,94496,Active
ACC0200987,CUST000987,Salary,49758,Active
ACC0200988,CUST000988,Salary,199287,Active
ACC0200989,CUST000989,Savings,117151,Active
ACC0200990,CUST000990,Current,124967,Active
ACC0200991,CUST000991,Savings,157744,Active
ACC0200992,CUST000992,Current,174135,Active
ACC0200993,CUST000993,Savings,36717,Active
ACC0200994,CUST000994,Salary,150983,Active
ACC0200995,CUST000995,Salary,52182,Active
ACC0200996,CUST000996,Savings,75527,Active
ACC0200997,CUST000997,Salary,149624,Active
ACC0200998,CUST000998,Salary,187213,Active
ACC0200999,CUST000999,Savings,54868,Active
ACC0201000,CUST001000,Salary,48476,Active
ACC0201001,CUST001001,Savings,85160,Active
ACC0201002,CUST001002,Current,95650,Active
ACC0201003,CUST001003,Savings,151629,Active
ACC0201004,CUST001004,Savings,156478,Dormant
ACC0201005,CUST001005,Salary,38771,Active
ACC0201006,CUST001006,Current,30283,Active
ACC0201007,CUST001007,Current,160691,Active
ACC0201008,CUST001008,Current,49226,Active
ACC0201009,CUST001009,Savings,64827,Active
ACC0201010,CUST001010,Salary,191645,Active
ACC0201011,CUST001011,Salary,158387,Active
ACC0201012,CUST001012,Salary,164267,Active
ACC0201013,CUST001013,Current,162007,Active
ACC0201014,CUST001014,Current,58581,Active
ACC0201015,CUST001015,Current,199388,Active
ACC0201016,CUST001016,Salary,103178,Active
ACC0201017,CUST001017,Salary,138301,Active
ACC0201018,CUST001018,Savings,192835,Active
